frame,gt_v0_x,gt_v0_y,gt_v0_z,gt_v1_x,gt_v1_y,gt_v1_z,gt_v2_x,gt_v2_y,gt_v2_z,gt_v3_x,gt_v3_y,gt_v3_z,gt_v4_x,gt_v4_y,gt_v4_z,gt_v5_x,gt_v5_y,gt_v5_z,gt_v6_x,gt_v6_y,gt_v6_z,gt_v7_x,gt_v7_y,gt_v7_z,gt_m0_x,gt_m0_y,gt_m0_z,gt_m1_x,gt_m1_y,gt_m1_z,gt_m2_x,gt_m2_y,gt_m2_z,gt_center_x,gt_center_y,gt_center_z,noisy_v0_x,noisy_v0_y,noisy_v0_z,noisy_v1_x,noisy_v1_y,noisy_v1_z,noisy_v2_x,noisy_v2_y,noisy_v2_z,noisy_v3_x,noisy_v3_y,noisy_v3_z,noisy_v4_x,noisy_v4_y,noisy_v4_z,noisy_v5_x,noisy_v5_y,noisy_v5_z,noisy_v6_x,noisy_v6_y,noisy_v6_z,noisy_v7_x,noisy_v7_y,noisy_v7_z,noisy_m0_x,noisy_m0_y,noisy_m0_z,noisy_m1_x,noisy_m1_y,noisy_m1_z,noisy_m2_x,noisy_m2_y,noisy_m2_z,noisy_center_x,noisy_center_y,noisy_center_z,optimized_v0_x,optimized_v0_y,optimized_v0_z,optimized_v1_x,optimized_v1_y,optimized_v1_z,optimized_v2_x,optimized_v2_y,optimized_v2_z,optimized_v3_x,optimized_v3_y,optimized_v3_z,optimized_v4_x,optimized_v4_y,optimized_v4_z,optimized_v5_x,optimized_v5_y,optimized_v5_z,optimized_v6_x,optimized_v6_y,optimized_v6_z,optimized_v7_x,optimized_v7_y,optimized_v7_z,optimized_m0_x,optimized_m0_y,optimized_m0_z,optimized_m1_x,optimized_m1_y,optimized_m1_z,optimized_m2_x,optimized_m2_y,optimized_m2_z,optimized_center_x,optimized_center_y,optimized_center_z
157,1.1211289029040181,-4.591508665414669,-0.5199258074270571,-0.3851014237590966,-3.7403118571452643,0.483435641220589,0.7865269564309874,-2.1785906479781536,0.9173870250999098,2.292757283094102,-3.0297874562475586,-0.08597442354773632,0.5223324919482699,-3.67690992365433,-2.1947248997951294,-0.9838978347148448,-2.825713115384925,-1.1913634511474833,0.18773054547523915,-1.2639919062178144,-0.7574120672681627,1.693960872138354,-2.1151887144872195,-1.7607735159158087,-0.22429156095293434,-4.099041192691574,-0.9641324752571004,-0.7008554344019262,-3.4754425246408025,0.38271999466252493,0.3691130151098173,-3.252698373558611,-2.3859534350160474,0.42540034666108967,-3.1135622161291745,-0.7342470376719546,1.0764968513805837,-4.611572595297212,-0.48317476637299683,-0.2810583344946127,-3.9358167341770924,0.4465416973174428,0.8079078358250937,-2.270388258439227,1.0905039882766396,2.229216295071228,-3.033916724948287,-0.030372213863507247,0.46320401306808046,-3.861567228434772,-2.237590352486783,-0.8809537791221408,-2.859402628063439,-1.2760068812933811,0.2802977664255113,-1.2970693958201196,-0.8084281486331844,1.7089064811046848,-2.0381136935253408,-1.522602162742554,-0.14156795018719204,-3.98305719605274,-1.014729095155886,-0.8034422449988738,-3.4692093896788903,0.39343698618848455,0.2612617409733576,-3.270227826549012,-2.3460216748441343,0.4291153340950654,-3.1482128791805577,-0.7080402385099872,1.13328072779797,-4.605271226874329,-0.5178750005216992,-0.40540647049538503,-3.7786491825446937,0.48923176811340074,0.7709676425043328,-2.2054733326601994,0.9394440189932262,2.2848288101918586,-3.063828578532851,-0.0420863763090541,0.554398047794933,-3.6894425122129455,-2.177827867498015,-0.9661639278039348,-2.8344239127290862,-1.1882742153037342,0.19181780828970882,-1.2878573064528007,-0.73351980164936,1.7200677306255119,-2.1234564281358597,-1.7079716169451853,-0.2207138353808913,-4.1082528946481744,-0.9691094860161867,-0.6967050972687584,-3.507991465404035,0.37748296423416516,0.3921454993838228,-3.2386997457145763,-2.3743815675612048,0.43259244869446983,-3.1312133259917774,-0.7186261073148771
158,1.237731154018085,-4.565434960935847,-0.6616953621880826,-0.21600149597415885,-3.7504442211434204,0.44394991383814775,0.9615458315366314,-2.1821608023924512,0.8362118288171145,2.4152784815288753,-2.997151542184878,-0.26943344720911583,0.5305934914524981,-3.629338164379335,-2.281472851122261,-0.9231391585397457,-2.8143474245869085,-1.1758275750960308,0.25440816897104446,-1.2460640058359393,-0.783565660117064,1.7081408189632885,-2.061054745628366,-1.8892109361432943,-0.13709083413852796,-4.08196204744912,-1.0168269473867984,-0.5401320428578338,-3.4877810906910796,0.36683008190195543,0.36154742669123535,-3.2037913892136936,-2.455637629808577,0.5138983492410356,-3.092684581312822,-0.807879871319455,1.273770493519893,-4.51500617559742,-0.6325988891743383,-0.2667023619011644,-3.801834283808305,0.32405477403876015,1.140023335455141,-2.180815765930522,0.8137265232376294,2.3223992733836294,-2.7035857519521,-0.3767662504314054,0.4877086988918908,-3.5877544807507293,-2.2214515545478335,-0.8273459530181773,-2.633586573809982,-1.1252118095499595,0.1488050889743777,-1.2717585183481175,-0.7527824228656754,1.9149634231138708,-2.2008352934707958,-1.7689532856207715,-0.11909939718388628,-3.998178993926172,-1.0270264190503915,-0.6243753058704664,-3.4126938127509465,0.43227318461251757,0.45875312326520756,-3.205121852751557,-2.5156198321405623,0.5371727653300288,-3.0464701366451497,-0.8045778164992754,1.2522306120292603,-4.532492456223028,-0.6599610943681623,-0.22820752209040884,-3.7306163965526675,0.4492837198031746,0.9574723057511968,-2.147759319009317,0.8367836516204296,2.415097968207195,-2.98183288721667,-0.24562107444979497,0.5594324791448272,-3.610923790569131,-2.2724228315717006,-0.9043353609531001,-2.7803209573595242,-1.1816136817059988,0.2635629310870708,-1.224310102401158,-0.7886310558624156,1.7357533270900056,-2.0355210918214963,-1.8646990026811165,-0.13290313772198836,-4.047320836287702,-1.0204525021654014,-0.5288870039235384,-3.462413438765975,0.35841399098594884,0.3802252414539877,-3.160580315266388,-2.4546419530614596,0.5244947127340462,-3.0649174174066416,-0.8039601666778634
159,1.3500851289328477,-4.535182386274825,-0.8019012624712543,-0.044783972876170974,-3.757518601441791,0.40208346607710266,1.1361305702575362,-2.1818772391679184,0.7525048400071785,2.530999672066555,-2.959541024000953,-0.4514798885411784,0.5378160659778393,-3.5798848748937404,-2.359985224944168,-0.8570530358311794,-2.802221090060706,-1.1560004963958113,0.3238615073025277,-1.2265797277868333,-0.8055791224657354,1.7187306091115464,-2.0042435126198677,-2.009563851014092,-0.048712589232592585,-4.062612078736234,-1.0665562229160517,-0.37585469759077506,-3.4975744070096733,0.3489685809884191,0.3539667975193064,-3.1534948579068325,-2.5161614071909075,0.6022896414215855,-3.069157254536307,-0.8785155080787725,1.1942064294304635,-4.453245059460885,-0.7595123142268556,-0.1413622361625669,-3.8113759687714537,0.3554075848819586,0.9878321270592944,-2.263645478828432,0.6391218043265431,2.4897517708777612,-3.0334107738339093,-0.6141803806278533,0.7400750890347874,-3.454630801790817,-2.4378871670961666,-0.8298108961658184,-2.7604745810785762,-1.0368919109184636,0.24200100463651986,-1.1173690493885906,-0.8603696528864289,1.5851443686946851,-1.931829856688418,-1.8804880086018492,0.2100783081204759,-4.182584605245255,-0.9966642544079728,-0.41683482197012833,-3.41923853595727,0.20191962586529402,0.22768981994944995,-3.2310823402234807,-2.508265002624099,0.5717064512277203,-3.0598988228424626,-0.8998008796650813,1.355419673029982,-4.498558754124016,-0.8168244073666806,-0.07684340891697583,-3.759013998609115,0.3943000125326128,1.0873029786513457,-2.151316371186891,0.742869813764061,2.4992660682590637,-2.924176183005954,-0.44076831713237996,0.5430910933717483,-3.5666512599365885,-2.3663280741375785,-0.8744057276945024,-2.797587996016043,-1.1740083116466338,0.2730405311356385,-1.217318334772565,-0.8194572908278155,1.6993070833376,-1.9670418003914993,-1.9971705431861644,-0.06123284266881701,-4.045438238510449,-1.0846275228836912,-0.38945912143889627,-3.4976243277571384,0.3268823499167006,0.3413693264151866,-3.11813957576144,-2.528420288384061,0.5815323321346703,-3.0493515309156085,-0.8875956890319666
160,1.458016462107572,-4.5007967323395945,-0.9399901796421376,0.12814447246165073,-3.7614334765102067,0.3580015256798055,1.3098612106587557,-2.1776674752159466,0.6665964119128485,2.6397332003046774,-2.9170307310453345,-0.6313952934090947,0.5442407555909277,-3.5286716225549752,-2.4299521687902668,-0.7856312340549938,-2.7893083667255874,-1.1319604634683236,0.3960855041421114,-1.2055423654313278,-0.8233655772352807,1.7259574937880326,-1.9449056212607154,-2.1213572825572236,0.04076342947701295,-4.040994049856156,-1.1131240431134912,-0.20840268196273404,-3.5047102216681054,0.32920598310587756,0.34667008914271713,-3.1019336748856867,-2.567285907464394,0.6904944274232482,-3.0429994852266944,-0.9458751813619709,1.3939083354537365,-4.434891297948252,-0.8373007178163462,0.1881022265861863,-3.59955471254412,0.3995841886253398,1.188171539624739,-2.0413298238621125,0.6060807883522488,2.7307750502732344,-2.759657309389824,-0.5857264923360548,0.3946248742744627,-3.6204928392059545,-2.2976777221017533,-0.8025435026192754,-2.7813510132313706,-1.0560780218519628,0.46571779035014377,-1.1776623841927818,-0.8442324143573273,1.6946906492147968,-1.859115738731581,-2.066000329450444,0.015033429415233984,-3.932782818556842,-1.1260274546264697,-0.29356889939617337,-3.5806072915584397,0.23133189947490096,0.31942908748234844,-2.9785612470520673,-2.6477954255674447,0.6631218709690395,-2.978727861479395,-0.9294401546959375,1.4528681881572911,-4.448367611043935,-0.9186115397094928,0.09649516245173051,-3.720030776117082,0.38327325235978627,1.2690896992610807,-2.1041344663087322,0.6577373619088754,2.6072206956384276,-2.8659506438356837,-0.6154448042574521,0.5354848655570876,-3.521400544378701,-2.41140449558843,-0.8075802284686688,-2.76342659980141,-1.129205755055965,0.3489335333455591,-1.175082774766295,-0.847725102575811,1.7015534124291103,-1.9136630118169462,-2.1158925811670337,0.018648273911674784,-4.005388260129313,-1.0938930071577502,-0.2216988515648608,-3.4608779564368675,0.33646865352495803,0.32048761360504524,-3.0742638632480555,-2.5596382908767317,0.6655911240294071,-3.004780591625729,-0.9376669371450042
161,1.5613657974904145,-4.462331686847347,-1.075417139831488,0.30236797008011307,-3.7620913793757302,0.3118780639258798,1.4823187168836702,-2.169466107802018,0.5788255858519826,2.7413165442939715,-2.8697064152736345,-0.8084696179053855,0.5501088045880811,-3.4758185059233337,-2.491097555098054,-0.7088890228222202,-2.775578198451717,-1.1038023513406858,0.47106172398133683,-1.1829529268780046,-0.8368548294145833,1.7300595513916384,-1.8831932343496214,-2.2241500331719513,0.13125070063320787,-4.01711126054296,-1.1563466260676127,-0.038170252966782,-3.509078356116386,0.3076202821995002,0.33995269794694005,-3.0492293118339986,-2.60880936558302,0.7784312028636701,-3.0142324893995234,-1.0096930533123107,1.5802133735922248,-4.528000621410088,-1.1014480439586318,0.15136384888158783,-3.784145202291384,0.2925075259453836,1.5363475112872398,-2.1471380164764806,0.4589863733567781,2.8497363686983257,-2.848676111251435,-0.7886302661876369,0.5491905692495672,-3.5275942506455555,-2.4693173211231816,-0.661330179229362,-2.9502677675862725,-1.1576784350752953,0.4455670269409779,-1.1573358663085767,-0.7175237288218708,1.6528854699319602,-1.9329894190314056,-2.2754034442366065,0.05109794162275372,-4.051829910054186,-1.0792664040688156,-0.1435538025032166,-3.4662969166010957,0.13743005919766665,0.28381889830271945,-3.082178241855797,-2.441323398291613,0.754121547888616,-3.043313847592025,-1.0128788257512567,1.5462571993200611,-4.47291130887631,-1.0708338565996924,0.27252881361492826,-3.7763168107725846,0.3282724461717612,1.4567578609636054,-2.162608329498961,0.5627418047650967,2.714142632495558,-2.8933323870308736,-0.807286358491129,0.5354291271729604,-3.518124522555474,-2.4835970050485803,-0.7263083088728106,-2.7914458007165064,-1.104344078505142,0.44236562164918763,-1.2054829286736846,-0.8624462526912714,1.714478040084777,-1.9130325840177023,-2.227888868730017,0.10299680009483325,-4.031131185726841,-1.1467996607784996,-0.04848838892740004,-3.517301026003365,0.3068933936069549,0.31068458264600496,-3.0687143787486364,-2.6086917706222135,0.7564403618401552,-3.031854660238267,-1.0103618369929757
162,1.659989154322316,-4.41984870338422,-1.2076476746981242,0.47746283128113465,-3.7593993632209033,0.2638951090470658,1.6530863697954226,-2.1572151536010513,0.48953875317637197,2.835612692836604,-2.8176644937643673,-0.9820040305688181,0.5556609463126467,-3.421443761728456,-2.5431800709624395,-0.6268653767285346,-2.76099442156514,-1.0716372872172495,0.5487581617857533,-1.1588102119452874,-0.8459936430879432,1.7312844848269346,-1.819259552108604,-2.3175364268331333,0.22265600416831877,-3.9909676148796427,-1.1960533919900134,0.1344346516235071,-3.5105712209480413,0.2842966671691969,0.33410502625802363,-2.9954994184189867,-2.6405679074278527,0.866016813316557,-2.982879446869518,-1.0697172639448125,1.6325089238470472,-4.639973050729312,-1.407536565384249,0.48086578991580275,-3.6980222776419125,0.3014406948097911,1.6698433803755215,-2.0409891938504847,0.4355796311026588,2.9251037484392866,-2.980865982267009,-1.0724988138626248,0.3749568068194651,-3.448928291795435,-2.5478061926890736,-0.6154552275058826,-2.7548060862764263,-1.1643926202984223,0.5297340773444318,-1.3085548788058623,-0.7096707455747182,1.7009218775371346,-1.8681481640129731,-2.158642393988725,0.09843135081339584,-4.103526326282839,-1.3056754244768698,0.1276475134535589,-3.4674080579842816,0.35826421398098024,0.5913045580075205,-3.220442663839063,-2.579694348515411,0.8650784362770255,-3.0483331794077824,-1.077330233172424,1.6258501161456549,-4.47268992392642,-1.2140739860900867,0.4473268761543339,-3.7953009669765003,0.2750040896322221,1.6575844857568272,-2.195383365095599,0.46727880151310375,2.821306865585658,-2.9073638444219214,-0.9924421649032085,0.537584851840476,-3.4820918166338677,-2.5421120189505557,-0.6299443474343928,-2.7743108892548336,-1.0729953845914693,0.5650117112113806,-1.2021692449149726,-0.872889878541169,1.7439155389662213,-1.891181397655883,-2.3284921854542,0.1844910219024477,-4.018914441776024,-1.191428151421538,0.12783068825704225,-3.5335635856983894,0.27874763568657746,0.3093719098083302,-3.0286061235532777,-2.6440819521920886,0.8536663380176346,-3.027415963627972,-1.0761350177556739
163,1.7537582349338974,-4.373416848040972,-1.336159930731312,0.6529989603040962,-3.7532694573672836,0.21424202784494417,1.8217511511476,-2.1408643666960083,0.399088288223314,2.922510425777401,-2.7610117573696975,-1.151313670352942,0.5611361926610796,-3.3656633874078805,-2.5859941704875458,-0.5396230819687216,-2.7455159967341913,-1.0355922119112897,0.6291291088747821,-1.1331109060629165,-0.8507459515329198,1.7298883835045833,-1.7532582967366053,-2.401147910109176,0.314879528771712,-3.9625676950554007,-1.2320876364158935,0.30899176276870344,-3.5090843296712664,0.2593271856679473,0.3294110758278863,-2.9408574471467657,-2.66243619654333,0.9531665220548201,-2.9489654989353626,-1.125710925122564,1.6980451776766743,-4.432058362929849,-1.3981371435566996,0.5621219932232988,-3.584816973906938,0.29847176054633445,1.8240707490033374,-2.0057627914473084,0.24783539169342642,2.7894399126443084,-2.9788085305891663,-1.2212551243652707,0.5773060453315549,-3.355377529614647,-2.5710599793815576,-0.6807287650753298,-2.665200522472789,-1.0116294600873899,0.702434537021382,-1.3223871238219218,-0.8195968656531408,1.6111118595128306,-1.7929906219917415,-2.347711420245538,0.3239888893973033,-4.047721693033333,-1.2314603207974517,0.15583823124433913,-3.3940575900814367,0.2387987837183222,0.4412660702534189,-2.99351061585637,-2.7147937953839882,0.9095358818393745,-2.961153850522319,-1.139139833955723,1.6944669071701903,-4.403129716608595,-1.3300456659756952,0.5946742775755129,-3.746441083533906,0.2269843764043209,1.800823671313615,-2.137788873640562,0.36435645081693124,2.8877394846748277,-2.8294029965509564,-1.162809289928915,0.5265200622768379,-3.4122265093392365,-2.5883389202354774,-0.5636434205894153,-2.7249113947587764,-1.0516140028980638,0.6278843425430918,-1.1442189220755,-0.9057906782877545,1.73000115504562,-1.812767606283727,-2.4295069399496594,0.25296697948107616,-3.961711771103926,-1.224361152233267,0.2737821334311661,-3.4874436435432283,0.25036904832857565,0.28938389087714866,-2.9599616424167565,-2.6740781433863896,0.9195090439817882,-2.965454923623198,-1.1386213561223086
164,1.8425606735775881,-4.323112624141876,-1.4604467287681593,0.828541294217163,-3.7436191117567166,0.16311477834668042,1.9879051160784025,-2.120371534176769,0.30783115765508673,3.0019244954388276,-2.699865046561929,-1.3157303494597525,0.5667706333120286,-3.30859078061935,-2.619370885982451,-0.4472487460483965,-2.7290972682341903,-0.9958093788676113,0.712115075812843,-1.105849690654243,-0.8510929995592048,1.726134455173268,-1.6853432030394027,-2.474654506674044,0.40781500829928596,-3.93191684058302,-1.2643071486449868,0.48506988127326534,-3.5045168083705636,0.23281038083176253,0.3261470695089982,-2.885412302918334,-2.6743279287829846,1.0397940869675704,-2.912517746459672,-1.1774530554459695,1.7661419949138035,-4.235495230972568,-1.5313898445010068,0.8930008374586806,-3.7818643515236454,-0.03448155164248157,1.9308737092997559,-2.238282355613054,0.3112214300233205,2.8828837218713783,-2.6072675364904674,-1.3248379354950552,0.5490110338361547,-3.243001566840592,-2.5229801925748645,-0.44925862122536164,-2.8062172981891194,-1.1732063404788242,0.643510100109325,-1.1675709153190392,-0.8403872542599752,1.6916197670594653,-1.6165499058342598,-2.535952833801113,0.40211089161399177,-3.813518096263331,-1.2301246272494901,0.4790661271044089,-3.564711252564081,0.1694872411602648,0.2410857442138034,-2.939512989496624,-2.5987613449085534,1.0027313914777642,-2.9103628635551617,-1.2101284776116161,1.8386824143919602,-4.302506238765578,-1.512272674129243,0.810919067127938,-3.777073620403129,0.14083028920232943,1.9488897353876347,-2.1203061077297773,0.28770964911612706,2.9672952979235623,-2.682668760856262,-1.3366516520161087,0.5495439705064237,-3.309203245907378,-2.643980299474247,-0.47129861678963136,-2.7517551111506062,-1.0101155723042154,0.6539022594444011,-1.1240055100878819,-0.8553713644131399,1.6866312965405363,-1.66278706428831,-2.4760240818088426,0.3881729022425757,-3.9374316697270286,-1.2962083901956678,0.48069795563764595,-3.535447103036323,0.1971235268742757,0.28712112180033444,-2.8653557491519757,-2.6915401157688583,1.0127779458375803,-2.9153218346458414,-1.1996818804470537
165,1.9263002255671031,-4.269019775662516,-1.5800175655980546,1.0036512655951135,-3.7303716280801757,0.11071513644822706,2.1511467487658438,-2.095702748076674,0.2161275116746253,3.0737957087378334,-2.6343508956590145,-1.4746051903716564,0.5727962496714357,-3.2503363970535335,-2.643178494799467,-0.34985271030055376,-2.711688249471193,-0.9524457927531851,0.7976427728701766,-1.0770193694676915,-0.8470334175267868,1.720291732842166,-1.6156675170500319,-2.5377661195730683,0.5013498868405919,-3.89902123256773,-1.2925847729822193,0.6622283252149648,-3.496771899151477,0.2048509023749574,0.3245801068121763,-2.829268018573153,-2.676196172912481,1.1258118466015319,-2.8735652482557446,-1.2247394523653734,1.9041113984378764,-4.403997082600639,-1.4032006362920764,1.03564778470963,-3.8710659681314925,0.06653024372414468,2.1622353870486855,-1.9252435387469364,0.10531626584873836,3.171399780673428,-2.49440225296178,-1.5374706208791133,0.5450448877854124,-3.3539673217909107,-2.6635246089074975,-0.35351170773484686,-2.645723249662956,-0.8434274456511404,0.7228331664080119,-1.273751875890291,-0.849157895454411,1.7496454858390302,-1.5907257482815278,-2.5704334443239727,0.5138250968069853,-3.747476751732505,-1.2544113560859684,0.6248914827146563,-3.5467916808610767,0.18786566660718435,0.4882541029952403,-2.8475980895257726,-2.6781756073645515,1.1422160786985553,-2.881885778198717,-1.2218263126162423,1.9612895382839004,-4.2575325054940025,-1.5760111688185878,1.01288162610508,-3.731812099712902,0.12377317893149087,2.1341396586294956,-2.058920642170377,0.19889957255367707,3.075187399244834,-2.6214475423326835,-1.4714129480627927,0.6021490125439736,-3.291012841674038,-2.647397039142372,-0.340775958236724,-2.733351801483681,-0.9674301878612093,0.7685320354036578,-1.089577460622489,-0.8835657908536796,1.7237513119161703,-1.6283049227524218,-2.551096574058647,0.5189661716049804,-3.9099063764003863,-1.2882605113221486,0.682722015991901,-3.494117396990175,0.1951464591121994,0.33158078252425727,-2.851101488213219,-2.684801878739698,1.1336748721828658,-2.878825916167852,-1.2320142625692514
166,2.004896896228802,-4.211229070008345,-1.6944005497547412,1.1778882824621486,-3.7134565757487055,0.0572498995970403,2.311082296144809,-2.0668326524695364,0.1243392626772084,3.1380909099114622,-2.564605146729176,-1.627311186674573,0.5794397484654804,-3.191007427793646,-2.6573230391832525,-0.24756886530117272,-2.6932349335340064,-0.905672589831471,0.8856251483814875,-1.0466110102548374,-0.8385832267513029,1.712633762148141,-1.5443835045144771,-2.590233676103084,0.5953655120431495,-3.863887982590968,-1.3168089105631482,0.8400184182326523,-3.4857574552775548,0.17555909358553068,0.3249668589044168,-2.772523457596826,-2.66803355582576,1.211130815238307,-2.8321390196834617,-1.2673834980752323,1.9566655391351715,-4.101330734264149,-1.4984168242802736,1.2229495874052874,-3.705179285370163,0.06092818291446378,2.0726516172662346,-1.9923175660410546,0.13775590427679277,3.180925114977535,-2.6357513661375465,-1.6657568745722822,0.5383372548151631,-3.088845129386342,-2.695199022843562,-0.039302833090192946,-2.6501486916325026,-1.0332408558310442,0.8727705190562919,-1.111778522470479,-1.0580214737333054,1.8725808561595199,-1.4740692502924768,-2.536912944313153,0.6119058780731199,-4.002089739460212,-1.3651706245186919,0.9241964957110536,-3.590879458255805,-0.07761783803955069,0.3022562581263242,-2.78669921299958,-2.654477214184289,1.228721480694137,-2.830826268755483,-1.3078299622840814,2.048067586840645,-4.2023066762461765,-1.697522721578193,1.165443033146656,-3.715706470326768,0.04870764083390022,2.2846089191280186,-2.041062571132891,0.11552762127561178,3.16112132035431,-2.5651069635525534,-1.6017535919569843,0.6457287680918473,-3.2179152040329617,-2.694372850360267,-0.23227036017832448,-2.698945434950174,-0.9674768294005545,0.8753683312102021,-1.0536359633296273,-0.8920791009973741,1.766090747973969,-1.5538980227537889,-2.6066290436311332,0.6172176007870556,-3.865612934822826,-1.3464576243625244,0.837730848856611,-3.480666449578757,0.1379219776352667,0.37281149049908335,-2.778212457428323,-2.711864055142226,1.2310834806100068,-2.833915377104986,-1.2923635070622252
167,2.0782870094036263,-4.149838060899469,-1.8031442638563724,1.350811219906662,-3.6928101909530606,0.002930070657026329,2.4673270746700395,-2.033744664640181,0.03282865694756265,3.194802864167004,-2.4907725345865908,-1.773245677565836,0.5869214198321849,-3.1307074973834816,-2.661748697079152,-0.14055436966477952,-2.673679627437072,-0.8556743625657531,0.9759614850985981,-1.014614101124193,-0.8257757762752168,1.7034372745955624,-1.4716419710706021,-2.6318501107886156,0.689737356178579,-3.826525225746491,-1.3368839597836968,1.017985013046401,-3.4713864259337006,0.14505055585061943,0.327552308444538,-2.715272045054355,-2.649872291643314,1.295660786879856,-2.788272031348109,-1.3052168960093409,2.15113887375508,-4.086077479676349,-1.7772672833319803,1.470364358715333,-3.844707169034392,0.05338825210476536,2.529980911003734,-2.157700893248205,-0.1174584039206763,3.1202086515194436,-2.5569266788381197,-1.697903731215593,0.5254675414630754,-3.216342349211602,-2.722912070748608,-0.028691136249358346,-2.6723752899993767,-0.8735994651014443,0.964960935228493,-0.8854080676915407,-0.900692948935541,1.8349881036895728,-1.4505923411784518,-2.6478920489861504,0.9398274059720071,-3.9320891747263507,-1.3722525357403974,0.894741889130001,-3.3761402288800837,0.31396944921578734,0.4945445865850019,-2.5928771697397544,-2.669634338422911,1.3543211018920351,-2.7973851674749293,-1.310205011371159,2.126518228055878,-4.155330219868524,-1.7937994762152818,1.367118847260496,-3.7007431264002126,0.017771526172926322,2.481991949290463,-2.0219753986403965,0.03281352870498622,3.237469698399928,-2.5144899378117365,-1.7500588950418527,0.6538878294922486,-3.162056444559353,-2.6736050393359654,-0.1023777762068463,-2.6747754156196977,-0.8811203141169185,1.0017089975304583,-1.0255297947951307,-0.8571865771987444,1.771465358616903,-1.4942398298091049,-2.6379493646733616,0.722669076474506,-3.8311673678994893,-1.3376557865802923,1.0456244852440095,-3.46873439860649,0.1335800336127353,0.37878678270562527,-2.72345681202566,-2.6647696319742726,1.334987588805788,-2.797499886003254,-1.3101799996950945
168,2.1464232154731873,-4.08495083217798,-1.9058195461436624,1.5219799177250866,-3.6683757571176105,-0.05202997482335636,2.6195067452116985,-1.9964311693361234,-0.05804315496071144,3.243950042959799,-2.4130062443964926,-1.9118327262810175,0.5954540246622773,-3.0695363836759704,-2.656438002437345,-0.02898927308582344,-2.652961308615601,-0.802648431117039,1.0685375544007885,-0.9810167208341138,-0.8086616112543941,1.6929808521488892,-1.3975917958944828,-2.6624511825747,0.7843352643220287,-3.7869422173421623,-1.352730693596012,1.1956680444412349,-3.453577328583254,0.11344569243063707,0.3325685394739464,-2.6576015276913827,-2.6217840545777866,1.3793104479757374,-2.741999207787743,-1.3380903350304898,2.109899117724203,-4.252067809427387,-1.702232192625483,1.5688777255399333,-3.7175714476045587,0.0807757140753404,2.5222302935356984,-1.955768965913856,-0.07530606838979491,3.3078177569478293,-2.4193635983151047,-2.0569255153921397,0.603011661929281,-2.964649969488434,-2.6593596430227437,0.04852223907308517,-2.7575142571830065,-0.8052745104440242,1.0060865088919306,-0.9063186368236429,-0.8055124550281945,1.7619882197825505,-1.2888207532786962,-2.5932893250625613,0.8116471077513931,-3.8867634431933027,-1.353009304662702,1.1423590042396516,-3.487983724253677,0.07599227735561198,0.23457598199572194,-2.8533353866047815,-2.6885983594105634,1.3742741470373887,-2.7718325447351315,-1.3257035802370232,2.1711046643581744,-4.0970224751031115,-1.878747172046905,1.5262463470682914,-3.6765755971416767,-0.015280371905636692,2.6041897506978207,-1.9742926561861367,-0.05651369267045547,3.2478659379111114,-2.433019597718376,-1.8915073818090935,0.62201551186996,-3.1273712186206755,-2.6464646662035056,-0.021688729263990902,-2.673986616290636,-0.801886337699208,1.0467132287315737,-1.0015372223252403,-0.8338523554298372,1.7042760767929637,-1.4361777358322176,-2.6674359456918135,0.794731369572566,-3.807764736115042,-1.3256942139834147,1.2085049704070518,-3.452714934952611,0.124451895155264,0.33901076801277785,-2.6949357891128343,-2.614274570122059,1.3857245360143908,-2.7613998708544143,-1.3279277102187876
